1000
(11, 11)
(48, 6)
(82, 37)
(35, 34)
(57, 42)
(58, 47)
(46, 31)
(58, 40)
(67, 45)
(81, 17)
(55, 47)
(94, 26)
(74, 42)
(1, 27)
(17, 6)
(3, 29)
(68, 50)
(34, 1)
(39, 18)
(87, 47)
(12, 44)
(94, 7)
(76, 3)
(97, 42)
(47, 29)
(58, 4)
(75, 3)
(31, 50)
(95, 34)
(77, 11)
(89, 31)
(89, 8)
(32, 24)
(9, 22)
(93, 45)
(69, 4)
(90, 14)
(13, 15)
(16, 11)
(6, 14)
(89, 15)
(19, 15)
(18, 50)
(14, 14)
(33, 42)
(26, 23)
(72, 16)
(80, 6)
(39, 40)
(77, 31)
(86, 47)
(35, 25)
(10, 47)
(91, 27)
(59, 48)
(43, 47)
(15, 11)
(13, 32)
(62, 26)
(47, 44)
(20, 22)
(18, 43)
(37, 48)
(98, 25)
(89, 27)
(57, 25)
(23, 43)
(1, 35)
(41, 44)
(13, 49)
(91, 5)
(97, 7)
(16, 9)
(40, 29)
(87, 36)
(23, 6)
(57, 40)
(48, 45)
(89, 48)
(71, 30)
(24, 28)
(4, 48)
(22, 6)
(82, 13)
(99, 45)
(13, 42)
(1, 10)
(98, 18)
(18, 38)
(97, 6)
(75, 19)
(61, 32)
(10, 11)
(76, 1)
(10, 49)
(80, 35)
(26, 35)
(82, 49)
(90, 16)
(61, 41)
(62, 24)
(34, 12)
(83, 33)
(30, 2)
(20, 26)
(8, 45)
(96, 20)
(78, 7)
(32, 5)
(7, 41)
(3, 38)
(25, 30)
(72, 9)
(79, 14)
(74, 41)
(6, 35)
(64, 39)
(96, 48)
(21, 27)
(2, 43)
(2, 9)
(39, 49)
(80, 18)
(6, 12)
(72, 14)
(52, 27)
(2, 29)
(58, 25)
(87, 36)
(38, 12)
(27, 43)
(46, 42)
(33, 43)
(92, 4)
(70, 43)
(46, 21)
(1, 36)
(20, 32)
(3, 27)
(43, 24)
(40, 47)
(52, 41)
(27, 10)
(18, 13)
(45, 5)
(24, 23)
(50, 21)
(17, 32)
(13, 8)
(35, 32)
(100, 32)
(5, 2)
(67, 26)
(83, 19)
(52, 28)
(95, 43)
(24, 46)
(36, 50)
(55, 3)
(14, 2)
(59, 39)
(26, 8)
(9, 42)
(42, 23)
(1, 26)
(55, 50)
(60, 11)
(3, 28)
(38, 38)
(99, 41)
(15, 43)
(83, 38)
(90, 18)
(39, 47)
(22, 4)
(100, 31)
(92, 25)
(40, 50)
(19, 31)
(24, 21)
(57, 28)
(23, 18)
(40, 25)
(45, 27)
(62, 43)
(17, 26)
(87, 2)
(65, 29)
(21, 5)
(25, 43)
(58, 26)
(75, 49)
(52, 14)
(100, 20)
(95, 24)
(93, 3)
(53, 15)
(70, 45)
(39, 16)
(21, 1)
(61, 40)
(28, 47)
(93, 45)
(75, 13)
(99, 1)
(7, 7)
(26, 31)
(57, 28)
(95, 9)
(99, 39)
(32, 41)
(91, 36)
(57, 10)
(80, 46)
(25, 3)
(48, 35)
(94, 27)
(84, 36)
(71, 10)
(50, 20)
(61, 7)
(78, 38)
(37, 34)
(67, 31)
(42, 18)
(19, 25)
(60, 9)
(61, 17)
(20, 42)
(12, 47)
(96, 11)
(33, 41)
(37, 18)
(78, 8)
(78, 28)
(29, 40)
(84, 6)
(27, 20)
(39, 46)
(51, 33)
(63, 21)
(57, 22)
(82, 19)
(38, 3)
(13, 1)
(49, 10)
(11, 34)
(1, 48)
(1, 28)
(7, 30)
(5, 35)
(19, 38)
(92, 48)
(60, 30)
(43, 12)
(62, 7)
(82, 21)
(78, 15)
(91, 18)
(68, 3)
(68, 18)
(63, 29)
(53, 13)
(78, 6)
(92, 34)
(35, 47)
(70, 6)
(36, 11)
(55, 45)
(42, 47)
(8, 6)
(5, 42)
(78, 32)
(56, 18)
(49, 25)
(71, 17)
(95, 35)
(47, 47)
(47, 26)
(52, 38)
(11, 39)
(86, 30)
(44, 22)
(92, 48)
(68, 35)
(46, 26)
(40, 50)
(17, 17)
(83, 24)
(85, 34)
(99, 7)
(52, 43)
(91, 48)
(91, 39)
(73, 43)
(26, 33)
(33, 14)
(14, 28)
(37, 7)
(77, 4)
(41, 22)
(31, 31)
(23, 49)
(49, 7)
(23, 33)
(40, 23)
(91, 41)
(65, 31)
(40, 5)
(69, 14)
(49, 47)
(98, 33)
(10, 13)
(60, 46)
(19, 36)
(1, 10)
(9, 32)
(40, 33)
(82, 38)
(40, 4)
(73, 31)
(76, 13)
(74, 42)
(44, 13)
(99, 14)
(29, 49)
(10, 26)
(32, 19)
(89, 41)
(16, 9)
(79, 17)
(18, 37)
(100, 9)
(70, 31)
(49, 9)
(37, 21)
(39, 12)
(35, 12)
(4, 30)
(77, 4)
(94, 7)
(52, 5)
(82, 33)
(74, 22)
(26, 41)
(81, 4)
(9, 50)
(90, 8)
(59, 11)
(41, 7)
(71, 27)
(79, 12)
(40, 13)
(73, 45)
(95, 1)
(48, 40)
(57, 50)
(94, 41)
(34, 19)
(64, 9)
(60, 46)
(62, 18)
(46, 4)
(28, 4)
(14, 18)
(62, 37)
(96, 40)
(98, 35)
(4, 22)
(30, 48)
(23, 29)
(37, 31)
(28, 31)
(21, 12)
(49, 37)
(20, 10)
(32, 34)
(80, 29)
(89, 7)
(84, 4)
(26, 45)
(90, 21)
(36, 37)
(7, 40)
(9, 38)
(89, 31)
(17, 26)
(13, 44)
(8, 34)
(57, 8)
(22, 29)
(68, 3)
(62, 47)
(34, 50)
(5, 17)
(3, 30)
(62, 43)
(2, 49)
(79, 10)
(88, 39)
(48, 27)
(69, 14)
(54, 32)
(59, 11)
(67, 16)
(20, 38)
(44, 37)
(92, 7)
(85, 25)
(6, 41)
(42, 10)
(22, 5)
(4, 25)
(3, 35)
(35, 43)
(73, 32)
(71, 44)
(97, 24)
(27, 5)
(36, 43)
(22, 5)
(32, 15)
(94, 25)
(21, 30)
(100, 28)
(71, 43)
(90, 42)
(99, 43)
(67, 3)
(27, 3)
(47, 50)
(86, 17)
(93, 34)
(40, 21)
(88, 25)
(63, 12)
(82, 46)
(26, 25)
(20, 49)
(4, 21)
(28, 24)
(63, 17)
(18, 13)
(10, 36)
(66, 38)
(40, 12)
(87, 25)
(29, 31)
(58, 20)
(1, 47)
(47, 15)
(58, 28)
(60, 36)
(54, 32)
(34, 7)
(2, 13)
(83, 17)
(30, 50)
(29, 39)
(87, 44)
(78, 26)
(58, 17)
(2, 38)
(47, 9)
(57, 50)
(55, 5)
(66, 15)
(82, 28)
(100, 37)
(9, 35)
(44, 12)
(97, 26)
(78, 26)
(77, 7)
(16, 15)
(52, 44)
(40, 9)
(10, 41)
(98, 8)
(51, 5)
(59, 7)
(61, 27)
(21, 45)
(54, 22)
(81, 14)
(56, 24)
(27, 5)
(1, 5)
(82, 29)
(63, 50)
(43, 16)
(95, 34)
(27, 6)
(26, 24)
(63, 28)
(30, 24)
(85, 41)
(2, 7)
(85, 7)
(29, 15)
(20, 36)
(41, 48)
(40, 43)
(54, 24)
(74, 16)
(23, 18)
(34, 17)
(54, 10)
(72, 29)
(83, 36)
(7, 15)
(11, 43)
(55, 12)
(99, 41)
(18, 29)
(7, 39)
(15, 49)
(87, 6)
(92, 40)
(79, 15)
(8, 1)
(84, 41)
(69, 37)
(100, 42)
(16, 34)
(78, 24)
(98, 38)
(16, 4)
(52, 16)
(46, 19)
(45, 3)
(58, 11)
(51, 46)
(16, 44)
(35, 45)
(10, 44)
(47, 44)
(34, 18)
(30, 35)
(59, 47)
(71, 38)
(70, 20)
(28, 37)
(76, 29)
(55, 21)
(47, 49)
(25, 6)
(9, 26)
(51, 26)
(21, 38)
(22, 31)
(83, 21)
(24, 19)
(88, 5)
(53, 48)
(2, 25)
(86, 23)
(95, 13)
(12, 22)
(91, 16)
(42, 39)
(64, 17)
(97, 24)
(94, 49)
(99, 14)
(88, 23)
(96, 21)
(93, 21)
(39, 30)
(76, 43)
(77, 27)
(18, 12)
(51, 14)
(26, 12)
(85, 18)
(27, 28)
(57, 42)
(96, 5)
(17, 39)
(3, 18)
(55, 41)
(40, 50)
(61, 32)
(21, 1)
(11, 46)
(45, 39)
(24, 12)
(53, 24)
(77, 28)
(88, 13)
(46, 14)
(91, 4)
(8, 38)
(58, 24)
(27, 10)
(91, 31)
(2, 32)
(82, 14)
(13, 2)
(16, 25)
(49, 11)
(14, 24)
(22, 18)
(50, 1)
(95, 37)
(15, 42)
(2, 7)
(45, 9)
(95, 4)
(85, 21)
(66, 27)
(53, 17)
(9, 34)
(33, 21)
(88, 48)
(96, 38)
(8, 11)
(12, 32)
(78, 13)
(32, 24)
(49, 48)
(16, 2)
(55, 12)
(63, 49)
(18, 47)
(21, 33)
(25, 23)
(1, 33)
(58, 33)
(6, 47)
(33, 1)
(85, 40)
(13, 48)
(73, 42)
(12, 6)
(65, 10)
(54, 32)
(13, 8)
(44, 25)
(56, 11)
(73, 26)
(95, 48)
(100, 45)
(30, 9)
(80, 35)
(6, 12)
(87, 42)
(3, 1)
(41, 26)
(92, 2)
(31, 7)
(63, 34)
(40, 25)
(43, 33)
(2, 48)
(95, 24)
(25, 41)
(71, 24)
(88, 3)
(33, 19)
(39, 40)
(82, 28)
(31, 34)
(28, 23)
(11, 20)
(74, 44)
(28, 36)
(29, 19)
(62, 22)
(54, 13)
(69, 48)
(89, 44)
(41, 11)
(69, 28)
(63, 1)
(98, 4)
(90, 29)
(31, 22)
(62, 10)
(94, 25)
(81, 17)
(18, 8)
(54, 46)
(79, 18)
(17, 32)
(30, 38)
(31, 20)
(83, 21)
(81, 1)
(50, 43)
(4, 47)
(48, 45)
(25, 28)
(17, 39)
(88, 12)
(15, 18)
(29, 32)
(28, 34)
(29, 6)
(1, 48)
(37, 33)
(35, 17)
(52, 17)
(90, 32)
(19, 39)
(27, 22)
