100000
(1857, 1175)
(6085, 1294)
(9036, 2975)
(2622, 3959)
(5828, 890)
(5458, 5045)
(470, 1834)
(7368, 772)
(8259, 1534)
(8208, 2081)
(4936, 974)
(2954, 2481)
(3222, 1580)
(4656, 4940)
(3604, 940)
(1760, 1911)
(8268, 4295)
(8007, 3755)
(7072, 2079)
(2515, 4350)
(7770, 3071)
(9196, 4690)
(9706, 3015)
(264, 4415)
(5702, 4922)
(1297, 2088)
(5697, 4349)
(722, 369)
(2083, 1828)
(6462, 785)
(2569, 3321)
(3850, 936)
(2417, 1955)
(4492, 939)
(5187, 2105)
(5091, 4408)
(1330, 737)
(3899, 2486)
(9905, 613)
(8055, 2057)
(5336, 4450)
(8946, 1132)
(9953, 4767)
(6302, 2134)
(1396, 4215)
(4072, 4064)
(7337, 3020)
(1153, 1204)
(6128, 743)
(1945, 2766)
(9001, 3486)
(3327, 1781)
(4024, 2324)
(4069, 380)
(7739, 2222)
(2238, 4525)
(7825, 1283)
(458, 4228)
(7203, 3211)
(2515, 3697)
(2227, 3038)
(8914, 1014)
(7211, 165)
(2019, 3438)
(2061, 414)
(7357, 1161)
(3701, 782)
(4095, 2824)
(4259, 3262)
(4357, 3448)
(6637, 1693)
(7775, 913)
(7777, 4683)
(4942, 1430)
(7695, 3908)
(9929, 1372)
(6747, 293)
(2187, 4056)
(5260, 657)
(3647, 3771)
(872, 1102)
(4733, 4672)
(8037, 3927)
(8649, 2395)
(3342, 3104)
(644, 1430)
(5950, 4869)
(7144, 178)
(9354, 3536)
(1409, 3499)
(8597, 1436)
(9673, 442)
(6531, 3310)
(5652, 3241)
(8768, 4397)
(1813, 4739)
(6653, 2997)
(564, 4788)
(8077, 663)
(3336, 2869)
(4920, 431)
(4100, 968)
(5101, 2694)
(947, 4553)
(2384, 2455)
(7854, 2431)
(44, 3977)
(9027, 3025)
(2088, 4777)
(7419, 955)
(327, 4331)
(6847, 2078)
(8481, 3861)
(8020, 3008)
(9325, 2806)
(678, 4343)
(8038, 1229)
(5112, 3238)
(5076, 2510)
(3944, 3910)
(4766, 1896)
(1143, 1260)
(2026, 268)
(4087, 4213)
(4846, 1604)
(4969, 271)
(7088, 3266)
(8503, 2019)
(1928, 2973)
(4828, 2703)
(580, 1957)
(8199, 5069)
(2987, 3409)
(4460, 3161)
(2072, 3502)
(1873, 3288)
(6552, 3114)
(4350, 3676)
(9535, 3535)
(2690, 4479)
(6292, 4109)
(5903, 4831)
(8528, 856)
(1651, 554)
(9982, 2930)
(4410, 2013)
(4688, 2707)
(1883, 2773)
(2270, 1441)
(2087, 4440)
(1096, 410)
(7530, 2746)
(9677, 1978)
(6224, 4310)
(6666, 4012)
(3590, 4408)
(9275, 944)
(9040, 2901)
(2953, 2142)
(4609, 3034)
(9873, 4117)
(6200, 1011)
(1626, 3181)
(8585, 346)
(775, 2122)
(4587, 1969)
(7334, 3567)
(5869, 2109)
(346, 2191)
(6221, 3462)
(7356, 1261)
(9024, 3081)
(2006, 3162)
(784, 1410)
(1457, 491)
(4245, 2780)
(761, 543)
(8592, 3837)
(4877, 3627)
(8984, 2102)
(551, 5022)
(224, 2983)
(8390, 1191)
(4893, 187)
(8183, 2564)
(4802, 1990)
(3627, 3924)
(4872, 2083)
(8240, 2106)
(3294, 4795)
(3750, 3989)
(7377, 4610)
(685, 1067)
(9600, 660)
(5848, 5035)
(3915, 1497)
(4858, 4238)
(4281, 4698)
(6582, 624)
(1038, 1216)
(2990, 939)
(3007, 1715)
(9664, 4329)
(8599, 3002)
(6237, 1992)
(3951, 5085)
(2134, 2778)
(848, 2918)
(9998, 547)
(4731, 944)
(5383, 3745)
(2242, 1691)
(9136, 1621)
(2542, 2168)
(2047, 3679)
(3185, 135)
(9419, 2642)
(8003, 533)
(6773, 1700)
(9689, 3108)
(4845, 5090)
(9346, 2078)
(7669, 293)
(6149, 2765)
(6993, 978)
(3511, 3826)
(9524, 851)
(5318, 110)
(8626, 4310)
(7080, 2123)
(7790, 363)
(8411, 3659)
(2807, 1512)
(5346, 1030)
(9365, 133)
(5291, 661)
(5024, 4735)
(3892, 4143)
(4829, 139)
(6709, 3272)
(918, 318)
(6899, 1893)
(2323, 2315)
(8156, 2399)
(6427, 334)
(4323, 667)
(1851, 2832)
(4128, 1108)
(5497, 924)
(6939, 1312)
(858, 3680)
(1774, 2332)
(3216, 2116)
(1276, 4496)
(2056, 4435)
(2569, 4425)
(907, 4567)
(2471, 3328)
(8035, 725)
(528, 912)
(5861, 1301)
(7733, 4162)
(286, 3311)
(5071, 881)
(4036, 3460)
(3346, 1344)
(6941, 219)
(3477, 1607)
(3488, 1203)
(904, 643)
(1791, 4924)
(1221, 2796)
(5644, 3790)
(2277, 129)
(4316, 4255)
(843, 1627)
(357, 5026)
(590, 741)
(3138, 2111)
(2775, 2272)
(6724, 1220)
(8417, 115)
(7592, 3344)
(6524, 1178)
(5700, 3878)
(2974, 2589)
(9955, 645)
(6539, 697)
(4236, 3914)
(1980, 5003)
(7971, 4273)
(1431, 4778)
(4100, 3472)
(1673, 2336)
(6736, 898)
(4409, 3559)
(3271, 4276)
(9827, 961)
(7421, 2801)
(8293, 3219)
(6481, 2717)
(6961, 2886)
(8164, 3598)
(4737, 3850)
(2314, 1815)
(3654, 1735)
(5889, 1536)
(7666, 5087)
(6161, 4437)
(7224, 2995)
(6489, 3083)
(2707, 4858)
(7160, 2633)
(6973, 4679)
(1587, 1716)
(4051, 3166)
(9234, 1110)
(7206, 3848)
(4510, 2041)
(2500, 3274)
(8657, 2604)
(9810, 4644)
(293, 3926)
(4532, 1552)
(3165, 1854)
(5701, 1104)
(6090, 3506)
(5763, 3348)
(7292, 2834)
(4180, 3978)
(703, 3329)
(3297, 5036)
(9240, 601)
(37, 200)
(2443, 3987)
(9627, 1198)
(7745, 887)
(1995, 3136)
(9615, 1625)
(842, 4230)
(4632, 1641)
(5135, 820)
(1300, 2348)
(3969, 3691)
(9984, 4599)
(3822, 2137)
(2729, 3569)
(6974, 3420)
(3972, 3462)
(4773, 2865)
(2250, 4499)
(217, 5093)
(187, 2310)
(4383, 4900)
(5089, 323)
(8931, 4819)
(1765, 516)
(6793, 3163)
(7666, 2212)
(8007, 4100)
(1613, 1927)
(1038, 4440)
(5298, 4463)
(9013, 720)
(7726, 3885)
(4738, 5074)
(8185, 5053)
(6321, 4822)
(3517, 802)
(4524, 3704)
(5926, 4905)
(4676, 4141)
(223, 1567)
(7105, 2987)
(4933, 211)
(1888, 1644)
(3291, 4376)
(7237, 5039)
(3640, 1349)
(6912, 1464)
(6387, 1749)
(7692, 4670)
(2955, 4111)
(5645, 2922)
(1066, 1619)
(1427, 2090)
(6326, 2554)
(7384, 2999)
(274, 4587)
(787, 305)
(5951, 4125)
(8102, 693)
(8302, 438)
(533, 3393)
(1588, 3896)
(9658, 4425)
(5446, 2448)
(5248, 4851)
(7712, 991)
(7575, 3876)
(7412, 452)
(2119, 3836)
(7807, 953)
(2988, 4532)
(342, 225)
(9638, 2743)
(9151, 4191)
(8237, 3903)
(9430, 221)
(2097, 2468)
(8918, 3206)
(1694, 4462)
(1807, 2040)
(5466, 4618)
(7832, 3139)
(4647, 1694)
(8393, 3217)
(1683, 2650)
(8971, 4769)
(6983, 763)
(4795, 3072)
(8308, 396)
(7064, 2995)
(453, 1592)
(8017, 2648)
(213, 2033)
(7007, 2005)
(7648, 3913)
(5198, 3213)
(4684, 4480)
(2505, 4429)
(976, 996)
(8799, 2757)
(3448, 2869)
(7328, 1881)
(9785, 3573)
(9754, 3191)
(8771, 3268)
(988, 4322)
(9661, 455)
(8123, 1324)
(8642, 229)
(8130, 1388)
(3943, 4778)
(5754, 3725)
(9060, 3358)
(4307, 134)
(5507, 4557)
(9044, 405)
(3579, 2822)
(2088, 3462)
(1197, 3292)
(7807, 5066)
(1362, 3893)
(5541, 2473)
(501, 3762)
(3599, 4241)
(8792, 3179)
(1783, 4185)
(7759, 2635)
(4063, 3269)
(2146, 4821)
(9556, 2752)
(4179, 3698)
(2958, 2856)
(1322, 1496)
(1119, 3969)
(9590, 4024)
(8836, 2402)
(4070, 4475)
(4676, 1022)
(4390, 4725)
(64, 4633)
(2706, 1945)
(4971, 1915)
(5734, 4133)
(9985, 2978)
(107, 4639)
(1883, 736)
(4490, 1292)
(8393, 2262)
(2589, 962)
(1032, 3629)
(1140, 4966)
(2184, 1660)
(594, 3311)
(2483, 1435)
(7837, 2646)
(869, 1993)
(4392, 938)
(61, 224)
(1224, 1496)
(4356, 2781)
(5936, 1337)
(8318, 1877)
(7430, 1809)
(8940, 1470)
(8925, 5071)
(1252, 163)
(6190, 3535)
(1624, 1883)
(6647, 558)
(8119, 934)
(3005, 438)
(7729, 3847)
(1177, 2888)
(225, 3852)
(4186, 4679)
(6434, 1572)
(7169, 4851)
(9602, 1050)
(7813, 3641)
(3673, 1836)
(8513, 5023)
(3152, 4801)
(4711, 1227)
(7837, 2808)
(1586, 2406)
(8544, 4689)
(7645, 1371)
(4689, 273)
(412, 5012)
(3926, 1048)
(5844, 458)
(3774, 3112)
(1462, 3474)
(315, 4374)
(1916, 4086)
(2363, 1879)
(8910, 614)
(7834, 5072)
(2994, 769)
(7681, 4678)
(4329, 1323)
(5520, 2072)
(8847, 307)
(7146, 710)
(1473, 2522)
(6559, 2415)
(4134, 431)
(6680, 694)
(59, 2093)
(1221, 2073)
(980, 3683)
(5106, 1341)
(5450, 3038)
(6214, 3542)
(8608, 3993)
(9373, 3035)
(6470, 4991)
(1261, 415)
(1451, 4857)
(926, 3022)
(2181, 3936)
(239, 2765)
(520, 2017)
(4612, 677)
(3912, 932)
(8904, 1342)
(5768, 4108)
(7484, 2668)
(6947, 148)
(6011, 2005)
(3943, 1834)
(1194, 1863)
(6626, 2553)
(2079, 3175)
(7211, 4456)
(7351, 842)
(9545, 2688)
(8408, 1515)
(858, 3119)
(6994, 1220)
(5204, 2348)
(2364, 2422)
(2609, 1298)
(4891, 4654)
(6248, 2352)
(7812, 289)
(8987, 4104)
(3305, 711)
(7810, 1834)
(39, 120)
(7443, 2488)
(7115, 2086)
(1329, 1974)
(3403, 2286)
(1246, 1847)
(9659, 1548)
(5348, 2121)
(123, 3055)
(4573, 112)
(3862, 919)
(2265, 1772)
(7361, 2702)
(678, 764)
(3214, 4938)
(2399, 4703)
(6211, 4941)
(3345, 3425)
(3180, 4772)
(1552, 1681)
(3211, 2896)
(9681, 2969)
(5597, 127)
(1243, 818)
(9335, 914)
(731, 3295)
(2986, 4446)
(4869, 445)
(6949, 1997)
(1010, 1613)
(6736, 4860)
(2469, 3046)
(9602, 912)
(2624, 4232)
(6838, 4274)
(2067, 147)
(6971, 1846)
(9269, 2666)
(3127, 1963)
(4637, 2560)
(9030, 466)
(2009, 2115)
(1065, 1976)
(2361, 3112)
(5126, 4822)
(878, 3312)
(5835, 3445)
(1159, 1887)
(9159, 233)
(920, 1095)
(4308, 3085)
(2395, 2729)
(1085, 3115)
(6548, 662)
(4879, 1283)
(9375, 4007)
(2902, 1482)
(2275, 4065)
(4611, 1087)
(8330, 4835)
(7062, 4306)
(7949, 2995)
(2553, 558)
(4683, 1810)
(5593, 2053)
(4058, 4999)
(4940, 2903)
(3882, 2475)
(819, 528)
(2938, 796)
(1613, 2411)
(5957, 965)
(3695, 3330)
(1184, 3404)
(9218, 4612)
(8041, 2730)
(5072, 2440)
(5526, 2723)
(7799, 1659)
(5686, 4842)
(8514, 1194)
(5995, 3552)
(8898, 4975)
(5828, 4816)
(6656, 216)
(1765, 3367)
(7428, 2820)
(5486, 1221)
(2304, 1768)
(5779, 2972)
(2533, 3918)
(504, 2703)
(2511, 1128)
(1579, 1760)
(2589, 2363)
(6404, 1201)
(9710, 3849)
(906, 3707)
(4977, 3184)
(4676, 1731)
(8201, 1539)
(6252, 2079)
(4161, 1836)
(3102, 2915)
(8405, 3979)
(688, 2388)
(9050, 1290)
(4893, 3011)
(7220, 1570)
(4572, 1259)
(87, 2426)
(3613, 1247)
(2428, 969)
(4755, 2503)
(306, 881)
(9036, 4957)
(2222, 386)
(6837, 2833)
(7023, 5037)
(5549, 1878)
(5169, 1335)
(9067, 669)
(7427, 410)
(8481, 1097)
(3134, 3152)
(3509, 3319)
(6731, 2220)
(9367, 4258)
(4342, 573)
(6562, 4746)
(6255, 696)
(9504, 4927)
(7235, 1439)
(7561, 4356)
(2630, 3208)
(2387, 2897)
(5697, 1553)
(4720, 4574)
(8116, 3299)
(472, 1348)
(2604, 431)
(820, 4434)
(7452, 1638)
(4845, 3244)
(7012, 2857)
(2791, 4717)
(3355, 3745)
(4446, 2040)
(4985, 3457)
(1198, 4065)
(1467, 3683)
(8116, 3614)
(1389, 2934)
(2989, 956)
(6034, 4911)
(7105, 3737)
(143, 3024)
(4324, 4045)
(4463, 619)
(2090, 2925)
(3277, 1331)
(3795, 3082)
(9877, 3339)
(9924, 4960)
(2950, 2572)
(5179, 4515)
(7408, 3393)
(4282, 248)
(6128, 2369)
(1005, 3612)
(7081, 3208)
(3502, 3674)
(2385, 4276)
(7520, 3298)
(9696, 1060)
(1024, 4424)
(7192, 1270)
(2307, 3519)
(5762, 3681)
(8280, 3810)
(6054, 4909)
(9478, 3561)
(3103, 3858)
(8610, 4329)
(1028, 1065)
(7743, 4559)
(4074, 2695)
(4386, 2910)
(1773, 3356)
(6009, 1567)
(4217, 3484)
(792, 2859)
(4555, 4550)
(1179, 415)
(8032, 910)
(9027, 537)
(5620, 3603)
(3899, 174)
(2263, 3959)
(4304, 4741)
(1177, 3497)
(454, 349)
(5994, 4938)
(8060, 2865)
(3096, 520)
(5585, 3763)
(3805, 1476)
(7776, 3458)
(5827, 405)
(8674, 309)
(7468, 2799)
(647, 3187)
(2556, 996)
(8162, 4917)
(6108, 3916)
(811, 2383)
(3567, 1363)
(8886, 1011)
(2455, 3396)
(3677, 2001)
(3717, 712)
(1917, 2620)
(8341, 4791)
(5879, 618)
(4998, 1004)
(729, 2564)
(4956, 2826)
(1904, 2610)
(8624, 1516)
(8680, 4830)
(1586, 4590)
(8367, 251)
(7106, 2351)
(1063, 4659)
(548, 1190)
(7813, 4364)
(6703, 4829)
(8137, 1495)
(5773, 467)
(1914, 869)
(1272, 2741)
(9587, 1326)
(369, 2941)
(3738, 443)
(611, 2516)
(6426, 2295)
(8259, 4891)
(3699, 464)
(2043, 4860)
(1276, 4042)
(2203, 4188)
(9559, 356)
(5170, 2794)
(6652, 1041)
(8062, 3665)
(8064, 4432)
(7559, 4101)
(1912, 4378)
(1843, 2100)
(9622, 3904)
(769, 1147)
(1000, 4127)
(839, 4797)
(4392, 4333)
(5810, 2118)
(8176, 4463)
(7459, 4185)
(9621, 2727)
(1780, 2723)
(9922, 4941)
(1189, 3084)
(5526, 199)
(1986, 3888)
(9378, 279)
(5789, 4099)
(8985, 1657)
(1399, 1435)
(1937, 3688)
(7386, 1427)
(7822, 4646)
(4698, 2448)
(3911, 3608)
(6434, 4982)
(1136, 4665)
(2506, 1156)
(759, 146)
(5393, 2735)
(5146, 2477)
(6425, 974)
(3910, 3664)
(9874, 2993)
(5122, 1371)
(5581, 2157)
(9861, 3065)
(9737, 4133)
(2513, 886)
(2735, 2874)
(9295, 619)
(2657, 1881)
(85, 261)
(4191, 942)
(1560, 4682)
(3479, 1804)
(6961, 1354)
(7580, 969)
(4819, 3904)
(115, 1392)
(1429, 794)
(9702, 2740)
(5013, 890)
(8026, 3976)
(2929, 859)
(6651, 2322)
(2632, 4406)
(9004, 2815)
(820, 4645)
(9911, 2479)
(9129, 4840)
(5436, 2540)
(5995, 4466)
(3310, 2264)
(3172, 4875)
(3457, 1051)
(1822, 4610)
(4944, 1933)
(5301, 3068)
(710, 3328)
(81, 2459)
(6803, 2811)
(3018, 2257)
(1779, 3937)
(1704, 1788)
(6217, 931)
(1429, 3103)
(3272, 2522)
(7371, 3032)
(4588, 1993)
(9060, 4495)
(7845, 980)
(3906, 4239)
(4067, 657)
(2108, 4875)
(138, 3639)
(8488, 2039)
(1251, 1604)
(9098, 3129)
(1694, 2252)
(1070, 4361)
(7984, 2598)
(2266, 2706)
(6273, 4735)
(6891, 2311)
(6529, 1049)
(1608, 824)
(6830, 1964)
(9864, 995)
(7423, 3422)
(2024, 2659)
(6863, 1962)
(852, 4564)
(8367, 5048)
(7494, 1512)
(3453, 3663)
(674, 1535)
(7414, 3038)
(5394, 137)
(2574, 2383)
(7250, 553)
(8233, 308)
(6178, 1513)
(7073, 2492)
(2310, 946)
(716, 784)
(8407, 4029)
(7547, 4357)
(8394, 2364)
(5558, 987)
(8677, 4109)
(803, 4450)
(6797, 4667)
(8641, 2289)
(4605, 2666)
(825, 1953)
(3020, 508)
(3414, 649)
(6822, 586)
(4294, 582)
(1333, 108)
(6167, 1190)
(8938, 3812)
(5348, 3783)
(5978, 2356)
(9571, 1105)
(6266, 1824)
(356, 4513)
(7644, 448)
(7955, 3699)
(2915, 3878)
(454, 2385)
(4187, 3966)
(4187, 1108)
(705, 3580)
(6491, 2137)
(9841, 4109)
(8128, 3878)
(2722, 4927)
(8814, 150)
(3436, 4835)
(6057, 4801)
(1460, 2863)
(5467, 554)
(8112, 3521)
(4054, 2477)
(2200, 958)
(9664, 2838)
(1078, 3949)
(3747, 1881)
(2330, 1688)
(171, 2270)
(5598, 4750)
(7301, 4771)
(4478, 1213)
(9722, 4364)
(849, 877)
(3966, 3759)
(8542, 884)
(4114, 3104)
(9206, 4618)
(383, 2856)
(5378, 145)
(495, 2906)
(247, 692)
(4588, 2676)
(3534, 1210)
(1099, 4230)
(5761, 3498)
(154, 1689)
(864, 4975)
(854, 3163)
(2005, 1271)
(6723, 645)
(6956, 2287)
(9903, 1260)
(8058, 384)
(269, 3534)
(6682, 863)
(6241, 2027)
(1356, 2280)
(5856, 4988)
(8291, 2053)
(372, 502)
(1704, 624)
(3344, 2666)
(6752, 4296)
(630, 3856)
(1720, 3803)
(5654, 3774)
(7243, 655)
(1187, 400)
(2192, 1555)
(5087, 3972)
(8571, 2779)
(5801, 5025)
(4860, 1755)
(1167, 4601)
(4962, 1637)
(6256, 1764)
(8414, 4698)
(9232, 265)
(147, 1312)
(274, 1966)
(6269, 2378)
(541, 3610)
(4187, 3179)
(8811, 1477)
(5887, 349)
(5251, 4556)
(7929, 2502)
(4382, 4239)
(5410, 1999)
(4993, 470)
(9789, 1347)
(7036, 3302)
(7198, 2718)
(9720, 2443)
(5183, 1444)
(9210, 1550)
(8623, 1202)
(4962, 2908)
(4182, 223)
(5539, 167)
(373, 2240)
(876, 3400)
(4543, 1708)
(3792, 1403)
(3509, 3883)
(6675, 3396)
(31, 3809)
(7851, 3679)
(2680, 4021)
(924, 2961)
(266, 1584)
(9313, 340)
(2587, 725)
(4401, 3219)
(749, 5038)
(9539, 2573)
(3431, 513)
(2126, 4424)
(2023, 1017)
(629, 1982)
(4701, 2402)
(5179, 1183)
(7364, 4481)
(4663, 142)
(3303, 2037)
(7904, 5020)
(8423, 3667)
(5161, 1108)
(4193, 1012)
(4129, 1393)
(2204, 118)
(8767, 733)
(433, 991)
(9959, 3906)
(3161, 686)
(689, 2961)
(4241, 2318)
